date,product,category,region,store,price,promotion,inventory,weekday,month,sales
2024-07-07,mouse,accessories,center,store_4,25.0,0,49,6,7,20
2024-07-07,keyboard,accessories,south,store_2,54.0,1,43,6,7,18
2024-07-07,monitor,displays,south,store_1,225.0,1,25,6,7,13
2024-07-07,headphones,audio,south,store_1,108.0,1,38,6,7,14
2024-07-08,laptop,computers,north,store_3,900.0,0,27,0,7,5
2024-07-08,mouse,accessories,north,store_1,25.0,0,34,0,7,21
2024-07-08,keyboard,accessories,south,store_3,60.0,0,28,0,7,10
2024-07-08,monitor,displays,south,store_1,250.0,0,24,0,7,4
2024-07-08,headphones,audio,north,store_1,108.0,1,25,0,7,13
2024-07-09,laptop,computers,center,store_3,900.0,0,22,1,7,2
2024-07-09,mouse,accessories,center,store_4,25.0,0,24,1,7,19
2024-07-09,keyboard,accessories,center,store_1,60.0,0,36,1,7,11
2024-07-09,monitor,displays,north,store_1,250.0,0,36,1,7,9
2024-07-09,headphones,audio,south,store_3,120.0,0,24,1,7,5
2024-07-10,laptop,computers,center,store_3,900.0,0,13,2,7,6
2024-07-10,mouse,accessories,north,store_2,25.0,0,38,2,7,18
2024-07-10,keyboard,accessories,north,store_2,60.0,0,24,2,7,10
2024-07-10,monitor,displays,center,store_4,250.0,0,19,2,7,3
2024-07-10,headphones,audio,center,store_2,120.0,0,30,2,7,8
2024-07-11,laptop,computers,center,store_3,900.0,0,27,3,7,6
2024-07-11,mouse,accessories,center,store_3,25.0,0,26,3,7,18
2024-07-11,keyboard,accessories,center,store_3,60.0,0,18,3,7,12
2024-07-11,monitor,displays,center,store_3,250.0,0,32,3,7,5
2024-07-11,headphones,audio,south,store_2,120.0,0,15,3,7,8
2024-07-12,laptop,computers,north,store_1,900.0,0,15,4,7,7
2024-07-12,mouse,accessories,center,store_1,22.5,1,35,4,7,24
2024-07-12,keyboard,accessories,south,store_1,60.0,0,16,4,7,8
2024-07-12,monitor,displays,center,store_1,250.0,0,10,4,7,5
2024-07-12,headphones,audio,south,store_3,120.0,0,27,4,7,11
2024-07-13,laptop,computers,south,store_1,900.0,0,22,5,7,8
2024-07-13,mouse,accessories,south,store_4,25.0,0,33,5,7,21
2024-07-13,keyboard,accessories,south,store_4,60.0,0,20,5,7,11
2024-07-13,monitor,displays,north,store_3,250.0,0,14,5,7,8
2024-07-13,headphones,audio,center,store_1,120.0,0,35,5,7,9
2024-07-14,laptop,computers,center,store_3,900.0,0,32,6,7,4
2024-07-14,mouse,accessories,south,store_1,25.0,0,45,6,7,17
2024-07-14,keyboard,accessories,north,store_2,60.0,0,23,6,7,12
2024-07-14,monitor,displays,center,store_4,250.0,0,28,6,7,4
2024-07-14,headphones,audio,center,store_1,120.0,0,37,6,7,8
2024-07-15,laptop,computers,center,store_3,900.0,0,27,0,7,6
2024-07-15,mouse,accessories,north,store_3,25.0,0,36,0,7,21
2024-07-15,keyboard,accessories,south,store_4,60.0,0,23,0,7,10
2024-07-15,monitor,displays,north,store_2,250.0,0,17,0,7,6
2024-07-15,headphones,audio,north,store_4,120.0,0,26,0,7,5
2024-07-16,laptop,computers,south,store_2,900.0,0,13,1,7,5
2024-07-16,mouse,accessories,south,store_2,25.0,0,35,1,7,18
2024-07-16,keyboard,accessories,center,store_1,54.0,1,27,1,7,14
2024-07-16,monitor,displays,north,store_3,250.0,0,11,1,7,6
2024-07-16,headphones,audio,center,store_4,120.0,0,27,1,7,8
2024-07-17,laptop,computers,center,store_2,900.0,0,26,2,7,0
2024-07-17,mouse,accessories,north,store_3,25.0,0,25,2,7,19
2024-07-17,keyboard,accessories,south,store_3,54.0,1,38,2,7,14
2024-07-17,monitor,displays,south,store_3,250.0,0,16,2,7,7
2024-07-17,headphones,audio,south,store_1,108.0,1,34,2,7,14
2024-07-18,laptop,computers,center,store_2,900.0,0,20,3,7,8
2024-07-18,mouse,accessories,south,store_4,25.0,0,41,3,7,20
2024-07-18,keyboard,accessories,center,store_4,60.0,0,33,3,7,10
2024-07-18,monitor,displays,center,store_3,225.0,1,34,3,7,10
2024-07-18,headphones,audio,south,store_2,120.0,0,25,3,7,6
2024-07-19,laptop,computers,center,store_1,900.0,0,24,4,7,4
2024-07-19,mouse,accessories,center,store_2,25.0,0,39,4,7,21
2024-07-19,keyboard,accessories,north,store_3,60.0,0,20,4,7,11
2024-07-19,monitor,displays,north,store_4,225.0,1,33,4,7,7
2024-07-19,headphones,audio,south,store_1,120.0,0,20,4,7,6
2024-07-20,laptop,computers,south,store_3,900.0,0,16,5,7,5
2024-07-20,mouse,accessories,south,store_3,25.0,0,30,5,7,23
2024-07-20,keyboard,accessories,center,store_1,54.0,1,42,5,7,16
2024-07-20,monitor,displays,center,store_2,225.0,1,24,5,7,13
2024-07-20,headphones,audio,north,store_3,120.0,0,23,5,7,5
2024-07-21,laptop,computers,south,store_4,900.0,0,17,6,7,5
2024-07-21,mouse,accessories,north,store_2,25.0,0,44,6,7,20
2024-07-21,keyboard,accessories,south,store_2,60.0,0,23,6,7,9
2024-07-21,monitor,displays,south,store_2,250.0,0,16,6,7,4
2024-07-21,headphones,audio,south,store_2,120.0,0,29,6,7,12
2024-07-22,laptop,computers,north,store_1,810.0,1,39,0,7,10
2024-07-22,mouse,accessories,center,store_4,25.0,0,31,0,7,20
2024-07-22,keyboard,accessories,center,store_3,60.0,0,14,0,7,6
2024-07-22,monitor,displays,center,store_3,250.0,0,24,0,7,6
2024-07-22,headphones,audio,south,store_2,120.0,0,23,0,7,3
2024-07-23,laptop,computers,center,store_4,900.0,0,31,1,7,4
2024-07-23,mouse,accessories,center,store_1,25.0,0,43,1,7,22
2024-07-23,keyboard,accessories,center,store_4,60.0,0,39,1,7,11
2024-07-23,monitor,displays,center,store_4,225.0,1,24,1,7,10
2024-07-23,headphones,audio,center,store_3,120.0,0,36,1,7,7
2024-07-24,laptop,computers,center,store_1,900.0,0,26,2,7,5
2024-07-24,mouse,accessories,north,store_1,22.5,1,45,2,7,26
2024-07-24,keyboard,accessories,south,store_1,60.0,0,33,2,7,12
2024-07-24,monitor,displays,north,store_2,250.0,0,24,2,7,3
2024-07-24,headphones,audio,south,store_1,108.0,1,31,2,7,10
2024-07-25,laptop,computers,north,store_1,900.0,0,10,3,7,4
2024-07-25,mouse,accessories,south,store_1,22.5,1,52,3,7,23
2024-07-25,keyboard,accessories,north,store_1,60.0,0,22,3,7,11
2024-07-25,monitor,displays,center,store_1,250.0,0,32,3,7,4
2024-07-25,headphones,audio,north,store_3,108.0,1,22,3,7,11
2024-07-26,laptop,computers,south,store_4,900.0,0,12,4,7,1
2024-07-26,mouse,accessories,south,store_3,25.0,0,43,4,7,24
2024-07-26,keyboard,accessories,north,store_4,60.0,0,13,4,7,8
2024-07-26,monitor,displays,south,store_1,250.0,0,24,4,7,6
2024-07-26,headphones,audio,south,store_1,120.0,0,15,4,7,9
2024-07-27,laptop,computers,north,store_1,900.0,0,11,5,7,3
2024-07-27,mouse,accessories,center,store_1,25.0,0,37,5,7,23
2024-07-27,keyboard,accessories,south,store_2,60.0,0,21,5,7,10
2024-07-27,monitor,displays,north,store_1,250.0,0,9,5,7,1
2024-07-27,headphones,audio,north,store_1,120.0,0,34,5,7,6
2024-07-28,laptop,computers,south,store_3,810.0,1,21,6,7,11
2024-07-28,mouse,accessories,north,store_4,22.5,1,51,6,7,30
2024-07-28,keyboard,accessories,south,store_2,60.0,0,19,6,7,14
2024-07-28,monitor,displays,north,store_4,250.0,0,28,6,7,6
2024-07-28,headphones,audio,south,store_2,120.0,0,36,6,7,9
2024-07-29,laptop,computers,north,store_3,900.0,0,29,0,7,6
2024-07-29,mouse,accessories,north,store_4,25.0,0,41,0,7,22
2024-07-29,keyboard,accessories,south,store_1,54.0,1,36,0,7,16
2024-07-29,monitor,displays,center,store_2,250.0,0,24,0,7,4
2024-07-29,headphones,audio,center,store_4,120.0,0,34,0,7,7
2024-07-30,laptop,computers,north,store_1,900.0,0,35,1,7,6
2024-07-30,mouse,accessories,north,store_4,25.0,0,41,1,7,21
2024-07-30,keyboard,accessories,north,store_1,60.0,0,33,1,7,10
2024-07-30,monitor,displays,south,store_1,250.0,0,23,1,7,7
2024-07-30,headphones,audio,south,store_2,120.0,0,18,1,7,6
2024-07-31,laptop,computers,north,store_4,900.0,0,16,2,7,6
2024-07-31,mouse,accessories,south,store_3,25.0,0,25,2,7,19
2024-07-31,keyboard,accessories,north,store_1,60.0,0,32,2,7,8
2024-07-31,monitor,displays,north,store_4,250.0,0,29,2,7,9
2024-07-31,headphones,audio,north,store_1,120.0,0,13,2,7,4
2024-08-01,laptop,computers,south,store_2,900.0,0,21,3,8,7
2024-08-01,mouse,accessories,center,store_3,22.5,1,35,3,8,24
2024-08-01,keyboard,accessories,north,store_2,60.0,0,20,3,8,10
2024-08-01,monitor,displays,north,store_4,250.0,0,17,3,8,5
2024-08-01,headphones,audio,south,store_3,120.0,0,26,3,8,7
2024-08-02,laptop,computers,center,store_4,810.0,1,30,4,8,11
2024-08-02,mouse,accessories,center,store_4,25.0,0,47,4,8,18
2024-08-02,keyboard,accessories,north,store_2,54.0,1,33,4,8,16
2024-08-02,monitor,displays,south,store_4,250.0,0,32,4,8,7
2024-08-02,headphones,audio,south,store_1,120.0,0,18,4,8,9
2024-08-03,laptop,computers,north,store_3,900.0,0,30,5,8,9
2024-08-03,mouse,accessories,north,store_4,25.0,0,28,5,8,20
2024-08-03,keyboard,accessories,south,store_2,60.0,0,15,5,8,10
2024-08-03,monitor,displays,north,store_2,225.0,1,26,5,8,12
2024-08-03,headphones,audio,north,store_4,120.0,0,21,5,8,4
2024-08-04,laptop,computers,south,store_4,900.0,0,16,6,8,5
2024-08-04,mouse,accessories,south,store_2,25.0,0,35,6,8,21
2024-08-04,keyboard,accessories,south,store_3,60.0,0,27,6,8,11
2024-08-04,monitor,displays,south,store_1,250.0,0,31,6,8,6
2024-08-04,headphones,audio,north,store_4,120.0,0,29,6,8,7
2024-08-05,laptop,computers,south,store_1,810.0,1,37,0,8,10
2024-08-05,mouse,accessories,center,store_4,25.0,0,37,0,8,20
2024-08-05,keyboard,accessories,north,store_2,54.0,1,42,0,8,14
2024-08-05,monitor,displays,north,store_1,250.0,0,33,0,8,5
2024-08-05,headphones,audio,north,store_2,120.0,0,24,0,8,10
2024-08-06,laptop,computers,center,store_2,900.0,0,29,1,8,3
2024-08-06,mouse,accessories,south,store_1,25.0,0,45,1,8,21
2024-08-06,keyboard,accessories,south,store_1,54.0,1,31,1,8,13
2024-08-06,monitor,displays,north,store_2,250.0,0,12,1,8,6
2024-08-06,headphones,audio,center,store_1,108.0,1,26,1,8,12
2024-08-07,laptop,computers,south,store_2,810.0,1,35,2,8,10
2024-08-07,mouse,accessories,south,store_4,25.0,0,37,2,8,17
2024-08-07,keyboard,accessories,north,store_2,60.0,0,40,2,8,11
2024-08-07,monitor,displays,south,store_1,250.0,0,19,2,8,3
2024-08-07,headphones,audio,north,store_1,120.0,0,36,2,8,9
2024-08-08,laptop,computers,south,store_4,900.0,0,32,3,8,6
2024-08-08,mouse,accessories,south,store_2,25.0,0,26,3,8,18
2024-08-08,keyboard,accessories,south,store_1,60.0,0,32,3,8,13
2024-08-08,monitor,displays,north,store_2,225.0,1,36,3,8,10
2024-08-08,headphones,audio,center,store_4,120.0,0,20,3,8,9
2024-08-09,laptop,computers,north,store_3,900.0,0,24,4,8,7
2024-08-09,mouse,accessories,center,store_2,22.5,1,44,4,8,25
2024-08-09,keyboard,accessories,north,store_1,60.0,0,23,4,8,8
2024-08-09,monitor,displays,center,store_2,225.0,1,21,4,8,11
2024-08-09,headphones,audio,center,store_4,120.0,0,12,4,8,6
2024-08-10,laptop,computers,south,store_2,900.0,0,12,5,8,5
2024-08-10,mouse,accessories,north,store_2,25.0,0,51,5,8,24
2024-08-10,keyboard,accessories,center,store_4,60.0,0,35,5,8,10
2024-08-10,monitor,displays,south,store_3,250.0,0,22,5,8,7
2024-08-10,headphones,audio,south,store_1,120.0,0,22,5,8,8
2024-08-11,laptop,computers,south,store_4,900.0,0,22,6,8,8
2024-08-11,mouse,accessories,center,store_3,25.0,0,38,6,8,20
2024-08-11,keyboard,accessories,north,store_4,54.0,1,42,6,8,16
2024-08-11,monitor,displays,center,store_3,250.0,0,17,6,8,4
2024-08-11,headphones,audio,north,store_2,120.0,0,35,6,8,7
2024-08-12,laptop,computers,north,store_2,810.0,1,35,0,8,13
2024-08-12,mouse,accessories,center,store_3,25.0,0,46,0,8,19
2024-08-12,keyboard,accessories,center,store_2,54.0,1,23,0,8,11
2024-08-12,monitor,displays,center,store_2,250.0,0,30,0,8,8
2024-08-12,headphones,audio,south,store_1,120.0,0,35,0,8,12
2024-08-13,laptop,computers,north,store_2,900.0,0,16,1,8,6
2024-08-13,mouse,accessories,north,store_2,25.0,0,45,1,8,18
2024-08-13,keyboard,accessories,north,store_3,60.0,0,28,1,8,7
2024-08-13,monitor,displays,south,store_4,250.0,0,28,1,8,3
2024-08-13,headphones,audio,center,store_1,120.0,0,26,1,8,7
2024-08-14,laptop,computers,center,store_1,810.0,1,31,2,8,8
2024-08-14,mouse,accessories,north,store_4,25.0,0,31,2,8,20
2024-08-14,keyboard,accessories,center,store_1,60.0,0,30,2,8,8
2024-08-14,monitor,displays,south,store_2,250.0,0,33,2,8,7
2024-08-14,headphones,audio,north,store_2,120.0,0,14,2,8,9
2024-08-15,laptop,computers,center,store_3,810.0,1,33,3,8,10
2024-08-15,mouse,accessories,center,store_2,25.0,0,43,3,8,17
2024-08-15,keyboard,accessories,center,store_2,60.0,0,26,3,8,12
2024-08-15,monitor,displays,center,store_3,225.0,1,22,3,8,9
2024-08-15,headphones,audio,center,store_4,120.0,0,11,3,8,6
2024-08-16,laptop,computers,north,store_2,900.0,0,27,4,8,6
2024-08-16,mouse,accessories,north,store_4,25.0,0,29,4,8,18
2024-08-16,keyboard,accessories,south,store_2,60.0,0,25,4,8,13
2024-08-16,monitor,displays,south,store_2,250.0,0,27,4,8,5
2024-08-16,headphones,audio,center,store_1,120.0,0,17,4,8,6
2024-08-17,laptop,computers,center,store_1,900.0,0,28,5,8,2
2024-08-17,mouse,accessories,north,store_2,25.0,0,35,5,8,25
2024-08-17,keyboard,accessories,south,store_4,60.0,0,26,5,8,13
2024-08-17,monitor,displays,north,store_4,250.0,0,26,5,8,3
2024-08-17,headphones,audio,south,store_3,120.0,0,34,5,8,9
2024-08-18,laptop,computers,south,store_1,810.0,1,22,6,8,13
2024-08-18,mouse,accessories,south,store_1,25.0,0,48,6,8,24
2024-08-18,keyboard,accessories,north,store_3,60.0,0,43,6,8,14
2024-08-18,monitor,displays,north,store_2,250.0,0,15,6,8,3
2024-08-18,headphones,audio,south,store_1,108.0,1,32,6,8,15
2024-08-19,laptop,computers,north,store_1,900.0,0,17,0,8,5
2024-08-19,mouse,accessories,south,store_1,22.5,1,36,0,8,23
2024-08-19,keyboard,accessories,south,store_4,60.0,0,15,0,8,8
2024-08-19,monitor,displays,north,store_2,250.0,0,25,0,8,7
2024-08-19,headphones,audio,south,store_2,120.0,0,26,0,8,7
2024-08-20,laptop,computers,center,store_1,900.0,0,31,1,8,3
2024-08-20,mouse,accessories,south,store_4,25.0,0,39,1,8,18
2024-08-20,keyboard,accessories,north,store_4,54.0,1,43,1,8,14
2024-08-20,monitor,displays,north,store_2,250.0,0,30,1,8,9
2024-08-20,headphones,audio,center,store_3,120.0,0,18,1,8,10
2024-08-21,laptop,computers,north,store_1,900.0,0,18,2,8,7
2024-08-21,mouse,accessories,center,store_4,25.0,0,26,2,8,21
2024-08-21,keyboard,accessories,center,store_2,60.0,0,28,2,8,12
2024-08-21,monitor,displays,north,store_1,225.0,1,34,2,8,15
2024-08-21,headphones,audio,south,store_4,120.0,0,11,2,8,6
2024-08-22,laptop,computers,south,store_2,900.0,0,28,3,8,7
2024-08-22,mouse,accessories,center,store_2,25.0,0,45,3,8,17
2024-08-22,keyboard,accessories,south,store_4,54.0,1,30,3,8,17
2024-08-22,monitor,displays,south,store_4,250.0,0,14,3,8,6
2024-08-22,headphones,audio,south,store_4,120.0,0,15,3,8,7
2024-08-23,laptop,computers,center,store_1,900.0,0,23,4,8,2
2024-08-23,mouse,accessories,center,store_1,25.0,0,41,4,8,16
2024-08-23,keyboard,accessories,center,store_3,54.0,1,25,4,8,9
2024-08-23,monitor,displays,south,store_4,250.0,0,24,4,8,5
2024-08-23,headphones,audio,center,store_3,120.0,0,15,4,8,6
2024-08-24,laptop,computers,center,store_2,900.0,0,13,5,8,2
2024-08-24,mouse,accessories,center,store_2,25.0,0,27,5,8,20
2024-08-24,keyboard,accessories,center,store_1,60.0,0,39,5,8,12
2024-08-24,monitor,displays,north,store_4,225.0,1,17,5,8,9
2024-08-24,headphones,audio,south,store_4,120.0,0,36,5,8,9
2024-08-25,laptop,computers,north,store_1,810.0,1,32,6,8,10
2024-08-25,mouse,accessories,north,store_3,25.0,0,46,6,8,23
2024-08-25,keyboard,accessories,south,store_4,60.0,0,31,6,8,14
2024-08-25,monitor,displays,north,store_3,250.0,0,29,6,8,6
2024-08-25,headphones,audio,south,store_3,108.0,1,23,6,8,14
2024-08-26,laptop,computers,north,store_2,900.0,0,30,0,8,3
2024-08-26,mouse,accessories,south,store_2,22.5,1,50,0,8,26
2024-08-26,keyboard,accessories,center,store_4,60.0,0,24,0,8,10
2024-08-26,monitor,displays,center,store_2,250.0,0,26,0,8,2
2024-08-26,headphones,audio,south,store_2,120.0,0,35,0,8,7
2024-08-27,laptop,computers,north,store_1,810.0,1,36,1,8,7
2024-08-27,mouse,accessories,center,store_4,25.0,0,27,1,8,20
2024-08-27,keyboard,accessories,north,store_4,60.0,0,15,1,8,9
2024-08-27,monitor,displays,north,store_4,250.0,0,10,1,8,5
2024-08-27,headphones,audio,north,store_2,108.0,1,27,1,8,11
2024-08-28,laptop,computers,north,store_1,900.0,0,23,2,8,5
2024-08-28,mouse,accessories,north,store_1,25.0,0,37,2,8,15
2024-08-28,keyboard,accessories,south,store_4,60.0,0,34,2,8,11
2024-08-28,monitor,displays,north,store_3,250.0,0,15,2,8,7
2024-08-28,headphones,audio,center,store_1,120.0,0,31,2,8,8
2024-08-29,laptop,computers,center,store_4,900.0,0,35,3,8,6
2024-08-29,mouse,accessories,north,store_1,25.0,0,50,3,8,22
2024-08-29,keyboard,accessories,south,store_2,60.0,0,14,3,8,9
2024-08-29,monitor,displays,center,store_3,250.0,0,36,3,8,8
2024-08-29,headphones,audio,center,store_1,108.0,1,32,3,8,13
2024-08-30,laptop,computers,south,store_3,900.0,0,22,4,8,6
2024-08-30,mouse,accessories,center,store_2,25.0,0,29,4,8,21
2024-08-30,keyboard,accessories,north,store_3,54.0,1,33,4,8,13
2024-08-30,monitor,displays,north,store_3,250.0,0,26,4,8,7
2024-08-30,headphones,audio,north,store_2,120.0,0,31,4,8,7
2024-08-31,laptop,computers,north,store_3,900.0,0,26,5,8,7
2024-08-31,mouse,accessories,south,store_4,22.5,1,54,5,8,28
2024-08-31,keyboard,accessories,south,store_2,60.0,0,19,5,8,8
2024-08-31,monitor,displays,south,store_1,250.0,0,31,5,8,9
2024-08-31,headphones,audio,center,store_4,120.0,0,32,5,8,6
2024-09-01,laptop,computers,south,store_3,900.0,0,23,6,9,1
2024-09-01,mouse,accessories,center,store_4,25.0,0,29,6,9,22
2024-09-01,keyboard,accessories,south,store_2,60.0,0,17,6,9,10
2024-09-01,monitor,displays,north,store_1,225.0,1,18,6,9,12
2024-09-01,headphones,audio,south,store_4,120.0,0,27,6,9,5
2024-09-02,laptop,computers,north,store_1,900.0,0,20,0,9,5
2024-09-02,mouse,accessories,south,store_4,22.5,1,47,0,9,27
2024-09-02,keyboard,accessories,center,store_2,60.0,0,29,0,9,6
2024-09-02,monitor,displays,south,store_2,250.0,0,14,0,9,5
2024-09-02,headphones,audio,north,store_3,120.0,0,32,0,9,7
2024-09-03,laptop,computers,north,store_3,900.0,0,34,1,9,7
2024-09-03,mouse,accessories,center,store_1,25.0,0,29,1,9,20
2024-09-03,keyboard,accessories,north,store_2,60.0,0,27,1,9,11
2024-09-03,monitor,displays,center,store_1,250.0,0,11,1,9,3
2024-09-03,headphones,audio,north,store_2,108.0,1,33,1,9,13
2024-09-04,laptop,computers,north,store_1,900.0,0,26,2,9,7
2024-09-04,mouse,accessories,north,store_3,25.0,0,30,2,9,21
2024-09-04,keyboard,accessories,center,store_2,60.0,0,21,2,9,12
2024-09-04,monitor,displays,south,store_4,250.0,0,32,2,9,5
2024-09-04,headphones,audio,north,store_1,120.0,0,28,2,9,9
2024-09-05,laptop,computers,center,store_3,900.0,0,11,3,9,2
2024-09-05,mouse,accessories,south,store_3,25.0,0,49,3,9,22
2024-09-05,keyboard,accessories,south,store_3,60.0,0,28,3,9,10
2024-09-05,monitor,displays,center,store_2,250.0,0,24,3,9,6
2024-09-05,headphones,audio,south,store_1,120.0,0,18,3,9,6
2024-09-06,laptop,computers,south,store_4,900.0,0,18,4,9,1
2024-09-06,mouse,accessories,south,store_2,25.0,0,47,4,9,22
2024-09-06,keyboard,accessories,north,store_3,60.0,0,18,4,9,11
2024-09-06,monitor,displays,north,store_4,250.0,0,25,4,9,7
2024-09-06,headphones,audio,north,store_3,120.0,0,29,4,9,7
2024-09-07,laptop,computers,north,store_3,900.0,0,22,5,9,2
2024-09-07,mouse,accessories,south,store_4,25.0,0,26,5,9,19
2024-09-07,keyboard,accessories,center,store_1,60.0,0,24,5,9,12
2024-09-07,monitor,displays,north,store_1,250.0,0,18,5,9,6
2024-09-07,headphones,audio,center,store_1,120.0,0,20,5,9,8
2024-09-08,laptop,computers,north,store_3,900.0,0,32,6,9,6
2024-09-08,mouse,accessories,south,store_4,22.5,1,43,6,9,29
2024-09-08,keyboard,accessories,south,store_1,60.0,0,25,6,9,16
2024-09-08,monitor,displays,center,store_3,250.0,0,22,6,9,5
2024-09-08,headphones,audio,south,store_4,120.0,0,37,6,9,8
2024-09-09,laptop,computers,south,store_1,810.0,1,22,0,9,9
2024-09-09,mouse,accessories,center,store_2,25.0,0,36,0,9,18
2024-09-09,keyboard,accessories,south,store_1,60.0,0,37,0,9,9
2024-09-09,monitor,displays,north,store_4,250.0,0,22,0,9,6
2024-09-09,headphones,audio,north,store_1,120.0,0,34,0,9,10
2024-09-10,laptop,computers,south,store_4,900.0,0,30,1,9,7
2024-09-10,mouse,accessories,south,store_4,25.0,0,35,1,9,20
2024-09-10,keyboard,accessories,center,store_1,60.0,0,37,1,9,9
2024-09-10,monitor,displays,north,store_2,250.0,0,16,1,9,6
2024-09-10,headphones,audio,center,store_2,120.0,0,24,1,9,6
2024-09-11,laptop,computers,north,store_2,810.0,1,30,2,9,12
2024-09-11,mouse,accessories,south,store_3,25.0,0,40,2,9,19
2024-09-11,keyboard,accessories,south,store_2,54.0,1,33,2,9,15
2024-09-11,monitor,displays,south,store_2,250.0,0,35,2,9,6
2024-09-11,headphones,audio,north,store_3,120.0,0,28,2,9,11
2024-09-12,laptop,computers,center,store_4,810.0,1,24,3,9,9
2024-09-12,mouse,accessories,north,store_2,25.0,0,39,3,9,17
2024-09-12,keyboard,accessories,south,store_2,60.0,0,26,3,9,8
2024-09-12,monitor,displays,south,store_2,250.0,0,16,3,9,5
2024-09-12,headphones,audio,south,store_1,120.0,0,27,3,9,8
2024-09-13,laptop,computers,north,store_1,900.0,0,17,4,9,4
2024-09-13,mouse,accessories,north,store_1,25.0,0,45,4,9,23
2024-09-13,keyboard,accessories,center,store_2,60.0,0,38,4,9,10
2024-09-13,monitor,displays,south,store_3,250.0,0,26,4,9,3
2024-09-13,headphones,audio,south,store_2,108.0,1,32,4,9,13
2024-09-14,laptop,computers,south,store_1,900.0,0,17,5,9,7
2024-09-14,mouse,accessories,north,store_2,25.0,0,46,5,9,25
2024-09-14,keyboard,accessories,center,store_2,54.0,1,26,5,9,16
2024-09-14,monitor,displays,south,store_3,250.0,0,35,5,9,6
2024-09-14,headphones,audio,south,store_3,120.0,0,35,5,9,10
2024-09-15,laptop,computers,center,store_1,900.0,0,19,6,9,7
2024-09-15,mouse,accessories,north,store_1,25.0,0,30,6,9,21
2024-09-15,keyboard,accessories,south,store_4,60.0,0,37,6,9,13
2024-09-15,monitor,displays,north,store_3,225.0,1,21,6,9,14
2024-09-15,headphones,audio,center,store_2,120.0,0,22,6,9,7
2024-09-16,laptop,computers,center,store_2,900.0,0,33,0,9,6
2024-09-16,mouse,accessories,center,store_2,25.0,0,41,0,9,22
2024-09-16,keyboard,accessories,south,store_4,60.0,0,30,0,9,9
2024-09-16,monitor,displays,center,store_3,250.0,0,28,0,9,5
2024-09-16,headphones,audio,center,store_2,120.0,0,24,0,9,7
2024-09-17,laptop,computers,north,store_1,810.0,1,30,1,9,15
2024-09-17,mouse,accessories,south,store_2,25.0,0,35,1,9,18
2024-09-17,keyboard,accessories,center,store_4,60.0,0,36,1,9,10
2024-09-17,monitor,displays,north,store_2,225.0,1,35,1,9,10
2024-09-17,headphones,audio,center,store_3,120.0,0,14,1,9,6
2024-09-18,laptop,computers,north,store_3,900.0,0,24,2,9,5
2024-09-18,mouse,accessories,center,store_3,25.0,0,33,2,9,19
2024-09-18,keyboard,accessories,south,store_4,60.0,0,23,2,9,10
2024-09-18,monitor,displays,center,store_2,225.0,1,34,2,9,8
2024-09-18,headphones,audio,center,store_4,120.0,0,24,2,9,7
2024-09-19,laptop,computers,north,store_3,900.0,0,19,3,9,3
2024-09-19,mouse,accessories,south,store_2,25.0,0,31,3,9,17
2024-09-19,keyboard,accessories,south,store_1,60.0,0,17,3,9,9
2024-09-19,monitor,displays,north,store_1,250.0,0,11,3,9,6
2024-09-19,headphones,audio,south,store_4,108.0,1,32,3,9,11
2024-09-20,laptop,computers,south,store_2,900.0,0,21,4,9,6
2024-09-20,mouse,accessories,north,store_3,25.0,0,40,4,9,18
2024-09-20,keyboard,accessories,north,store_1,60.0,0,37,4,9,9
2024-09-20,monitor,displays,north,store_1,250.0,0,21,4,9,6
2024-09-20,headphones,audio,south,store_3,120.0,0,35,4,9,6
2024-09-21,laptop,computers,center,store_4,900.0,0,21,5,9,5
2024-09-21,mouse,accessories,north,store_1,25.0,0,29,5,9,23
2024-09-21,keyboard,accessories,center,store_2,60.0,0,42,5,9,13
2024-09-21,monitor,displays,north,store_2,250.0,0,19,5,9,6
2024-09-21,headphones,audio,center,store_3,120.0,0,29,5,9,8
2024-09-22,laptop,computers,center,store_2,900.0,0,26,6,9,4
2024-09-22,mouse,accessories,south,store_3,22.5,1,51,6,9,27
2024-09-22,keyboard,accessories,north,store_3,60.0,0,43,6,9,14
2024-09-22,monitor,displays,center,store_4,250.0,0,39,6,9,10
2024-09-22,headphones,audio,north,store_2,120.0,0,19,6,9,12
2024-09-23,laptop,computers,south,store_3,810.0,1,23,0,9,8
2024-09-23,mouse,accessories,south,store_1,25.0,0,37,0,9,19
2024-09-23,keyboard,accessories,center,store_3,54.0,1,31,0,9,15
2024-09-23,monitor,displays,south,store_4,250.0,0,38,0,9,10
2024-09-23,headphones,audio,center,store_4,120.0,0,35,0,9,8
2024-09-24,laptop,computers,center,store_3,900.0,0,16,1,9,7
2024-09-24,mouse,accessories,center,store_4,25.0,0,31,1,9,21
2024-09-24,keyboard,accessories,south,store_4,60.0,0,33,1,9,8
2024-09-24,monitor,displays,north,store_1,250.0,0,15,1,9,3
2024-09-24,headphones,audio,center,store_2,120.0,0,28,1,9,7
2024-09-25,laptop,computers,center,store_3,900.0,0,31,2,9,3
2024-09-25,mouse,accessories,south,store_4,25.0,0,40,2,9,15
2024-09-25,keyboard,accessories,north,store_2,60.0,0,37,2,9,13
2024-09-25,monitor,displays,south,store_3,250.0,0,20,2,9,9
